date,fpo,produce,temperature,humidity,harvest_volume_kg,market_price,storage_days,storage_capacity_kg,storage_demand_kg,utilization_pct,spoilage_risk,future_market_price,storage_cost_per_kg,potential_revenue,decision
2025-06-05 19:00:00,FPO_Nagpur,Onion,21.0,61.63,730,28.19,8,2000,716.66,35.83,LOW,34.46,4.56,25156.81,STORE
2025-06-05 20:00:00,FPO_Jaipur,Cabbage,30.27,62.57,1152,20.51,10,500,500.0,100.0,MEDIUM,21.62,4.92,24911.09,SELL NOW
2025-06-05 21:00:00,FPO_Nashik,Apple,36.79,59.87,986,103.94,1,2000,561.62,28.08,LOW,109.75,3.52,108217.56,SELL NOW
2025-06-05 22:00:00,FPO_Karnal,Onion,27.12,79.94,674,30.1,3,1500,708.17,47.21,LOW,36.96,2.01,24912.33,STORE
2025-06-05 23:00:00,FPO_Karnal,Cabbage,22.85,68.24,1967,19.84,9,1000,1000.0,100.0,MEDIUM,13.53,3.0,26605.51,SELL NOW
2025-06-06 00:00:00,FPO_Jaipur,Cabbage,32.95,61.75,241,34.9,1,1500,110.96,7.4,LOW,40.56,3.61,9774.89,STORE
2025-06-06 01:00:00,FPO_Karnal,Cabbage,29.05,50.45,803,27.08,11,2500,867.65,34.71,LOW,29.99,2.8,24079.58,STORE
2025-06-06 02:00:00,FPO_Surat,Potato,31.1,73.84,1484,25.96,8,2000,1147.12,57.36,MEDIUM,23.23,2.22,34477.4,SELL NOW
2025-06-06 03:00:00,FPO_Nagpur,Cabbage,24.85,73.14,247,30.24,6,500,228.83,45.77,LOW,30.28,2.29,7479.91,SELL NOW
2025-06-06 04:00:00,FPO_Lucknow,Mango,25.78,57.12,1809,57.82,12,2000,1586.02,79.3,LOW,62.24,3.16,112586.97,SELL NOW
2025-06-06 05:00:00,FPO_Indore,Tomato,24.82,58.7,927,30.72,13,2500,888.45,35.54,LOW,34.34,2.26,31835.11,STORE
2025-06-06 06:00:00,FPO_Jaipur,Mango,31.0,63.24,1669,50.35,10,500,500.0,100.0,MEDIUM,52.4,2.37,87460.0,SELL NOW
2025-06-06 07:00:00,FPO_Lucknow,Tomato,25.96,47.7,420,32.81,5,1500,497.23,33.15,LOW,34.3,4.56,14407.39,SELL NOW
2025-06-06 08:00:00,FPO_Lucknow,Apple,31.55,66.11,1844,99.66,12,2000,1549.32,77.47,MEDIUM,102.94,4.23,189816.85,SELL NOW
2025-06-06 09:00:00,FPO_Ahmedabad,Apple,24.27,40.32,1870,102.63,6,1000,1000.0,100.0,LOW,97.61,1.69,182522.34,SELL NOW
2025-06-06 10:00:00,FPO_Surat,Tomato,30.99,45.81,1139,27.65,11,2500,951.86,38.07,LOW,39.23,2.62,44677.36,STORE
2025-06-06 11:00:00,FPO_Jaipur,Mango,32.22,57.36,542,69.09,5,2500,402.34,16.09,LOW,70.27,3.36,38089.03,SELL NOW
2025-06-06 12:00:00,FPO_Karnal,Tomato,29.99,55.58,1461,34.12,9,2000,1151.01,57.55,LOW,39.65,1.71,57930.06,STORE
2025-06-06 13:00:00,FPO_Indore,Cabbage,33.5,71.77,354,11.95,2,1500,241.0,16.07,LOW,23.04,3.89,8154.56,STORE
2025-06-06 14:00:00,FPO_Jaipur,Potato,25.11,69.24,1137,24.76,10,1500,1064.89,70.99,LOW,33.44,2.85,38018.91,STORE
2025-06-06 15:00:00,FPO_Karnal,Apple,32.16,85.65,1040,98.59,6,1000,931.36,93.14,HIGH,103.1,2.89,107222.68,SELL NOW
2025-06-06 16:00:00,FPO_Lucknow,Potato,29.4,66.39,1279,24.96,12,1000,1000.0,100.0,MEDIUM,27.41,2.43,35060.6,SELL NOW
2025-06-06 17:00:00,FPO_Indore,Cabbage,23.14,68.09,586,27.89,4,2000,552.83,27.64,LOW,30.78,2.67,18034.7,STORE
2025-06-06 18:00:00,FPO_Karnal,Cabbage,16.56,47.55,1093,21.29,3,500,500.0,100.0,LOW,16.14,4.52,17644.79,SELL NOW
2025-06-06 19:00:00,FPO_Nagpur,Apple,17.84,47.59,1933,99.42,12,1500,1500.0,100.0,LOW,96.32,4.26,186189.75,SELL NOW
2025-06-06 20:00:00,FPO_Karnal,Apple,15.0,65.97,1538,94.9,5,500,500.0,100.0,LOW,99.1,4.78,152422.19,SELL NOW
2025-06-06 21:00:00,FPO_Ahmedabad,Cabbage,30.56,66.23,237,32.43,2,500,91.82,18.36,LOW,33.54,3.95,7948.95,SELL NOW
2025-06-06 22:00:00,FPO_Surat,Onion,26.05,69.34,1564,31.64,3,2000,1333.74,66.69,LOW,27.15,3.52,42456.71,SELL NOW
2025-06-06 23:00:00,FPO_Lucknow,Potato,28.52,84.04,1050,24.16,7,1000,859.33,85.93,MEDIUM,28.61,2.41,30041.8,STORE
2025-06-07 00:00:00,FPO_Karnal,Potato,26.92,48.25,928,23.52,12,500,500.0,100.0,LOW,30.3,3.83,28114.05,STORE
2025-06-07 01:00:00,FPO_Surat,Onion,31.49,90.35,430,24.7,1,2000,279.95,14.0,LOW,33.53,4.67,14416.56,STORE
2025-06-07 02:00:00,FPO_Nashik,Mango,31.67,42.65,651,63.16,2,1000,266.04,26.6,LOW,68.82,1.74,44802.96,SELL NOW
2025-06-07 03:00:00,FPO_Nashik,Potato,28.26,70.59,1565,30.93,3,500,500.0,100.0,LOW,30.77,3.05,48155.85,SELL NOW
2025-06-07 04:00:00,FPO_Surat,Tomato,28.62,46.3,1676,20.22,10,500,500.0,100.0,LOW,26.64,2.02,44649.87,STORE
2025-06-07 05:00:00,FPO_Surat,Cabbage,28.86,75.86,456,25.4,13,1000,799.9,79.99,HIGH,29.81,4.34,13592.31,SELL NOW
2025-06-07 06:00:00,FPO_Ahmedabad,Cabbage,36.35,42.74,633,28.8,14,1000,726.4,72.64,MEDIUM,27.17,3.65,17200.31,SELL NOW
2025-06-07 07:00:00,FPO_Nagpur,Onion,15.97,30.0,408,26.26,12,2500,781.03,31.24,LOW,24.47,4.58,9981.94,SELL NOW
2025-06-07 08:00:00,FPO_Lucknow,Potato,23.98,67.19,1424,25.66,14,2500,1294.79,51.79,LOW,32.91,1.72,46860.06,STORE
2025-06-07 09:00:00,FPO_Jaipur,Mango,33.19,63.13,336,60.22,7,2000,414.85,20.74,LOW,64.79,4.67,21770.56,SELL NOW
2025-06-07 10:00:00,FPO_Ahmedabad,Potato,34.65,81.59,1863,18.44,4,2000,1355.58,67.78,MEDIUM,22.73,1.74,42337.42,STORE
2025-06-07 11:00:00,FPO_Nagpur,Cabbage,30.56,66.17,764,12.45,12,1500,770.94,51.4,MEDIUM,15.77,2.51,12047.61,STORE
2025-06-07 12:00:00,FPO_Surat,Apple,26.9,53.83,1055,99.5,8,2500,845.67,33.83,LOW,105.51,2.05,111315.83,SELL NOW
2025-06-07 13:00:00,FPO_Jaipur,Tomato,39.17,56.9,1617,27.63,8,1000,1000.0,100.0,MEDIUM,28.07,2.01,45396.51,SELL NOW
2025-06-07 14:00:00,FPO_Surat,Onion,29.07,95.0,1819,36.57,1,2500,1113.81,44.55,LOW,38.93,2.1,70822.14,SELL NOW
2025-06-07 15:00:00,FPO_Surat,Apple,28.18,51.88,920,101.69,5,2000,691.31,34.57,LOW,108.42,3.18,99745.82,SELL NOW
2025-06-07 16:00:00,FPO_Nashik,Mango,35.99,72.87,1044,57.35,1,2000,724.96,36.25,LOW,60.53,4.25,63197.94,SELL NOW
2025-06-07 17:00:00,FPO_Nashik,Apple,30.85,71.03,235,92.14,13,2000,560.86,28.04,MEDIUM,91.4,4.64,21478.27,SELL NOW
2025-06-07 18:00:00,FPO_Jaipur,Apple,33.64,73.22,1438,104.37,13,1000,1000.0,100.0,HIGH,103.93,3.48,149454.72,SELL NOW
2025-06-07 19:00:00,FPO_Ahmedabad,Mango,34.34,71.99,226,60.59,7,500,203.31,40.66,LOW,63.81,2.05,14421.32,SELL NOW
2025-06-07 20:00:00,FPO_Nashik,Apple,25.77,60.99,1881,98.03,13,2000,1444.32,72.22,MEDIUM,88.1,1.78,165724.23,SELL NOW
2025-06-07 21:00:00,FPO_Lucknow,Onion,38.61,38.57,217,27.29,4,2500,122.11,5.0,LOW,39.05,3.23,8473.65,STORE
2025-06-07 22:00:00,FPO_Surat,Cabbage,15.0,67.33,829,31.22,12,500,500.0,100.0,LOW,33.35,4.18,27645.57,SELL NOW
2025-06-07 23:00:00,FPO_Indore,Potato,16.12,64.81,1360,28.96,8,2500,1049.36,41.97,LOW,34.38,3.67,46762.31,STORE
2025-06-08 00:00:00,FPO_Karnal,Apple,23.92,66.86,778,96.87,12,2000,880.52,44.03,LOW,103.05,3.54,80174.58,SELL NOW
2025-06-08 01:00:00,FPO_Jaipur,Onion,25.46,73.48,1102,18.51,8,1000,1000.0,100.0,MEDIUM,22.77,1.67,25090.95,STORE
2025-06-08 02:00:00,FPO_Jaipur,Potato,30.18,58.8,1174,20.93,9,500,500.0,100.0,MEDIUM,17.1,2.94,20078.99,SELL NOW
2025-06-08 03:00:00,FPO_Nashik,Potato,23.86,55.7,1253,23.13,11,500,500.0,100.0,LOW,20.8,3.43,26057.38,SELL NOW
2025-06-08 04:00:00,FPO_Ahmedabad,Apple,27.93,78.51,1296,100.36,6,2000,994.96,49.75,LOW,95.91,3.59,124305.66,SELL NOW
2025-06-08 05:00:00,FPO_Surat,Onion,26.77,60.07,322,22.13,7,2000,479.79,23.99,LOW,30.6,1.52,9854.08,STORE
2025-06-08 06:00:00,FPO_Lucknow,Cabbage,40.03,57.59,1156,32.67,7,2000,846.93,42.35,LOW,27.95,2.2,32310.56,SELL NOW
2025-06-08 07:00:00,FPO_Ahmedabad,Apple,23.17,56.3,1200,90.7,5,1500,850.9,56.73,LOW,90.38,4.82,108455.59,SELL NOW
2025-06-08 08:00:00,FPO_Nagpur,Mango,17.9,73.92,1186,56.26,7,1000,982.73,98.27,LOW,65.79,3.28,78025.15,STORE
2025-06-08 09:00:00,FPO_Nagpur,Potato,34.71,61.85,1451,16.89,9,1000,1000.0,100.0,MEDIUM,14.24,3.96,20665.14,SELL NOW
2025-06-08 10:00:00,FPO_Indore,Apple,23.72,95.0,537,94.63,12,2000,951.22,47.56,MEDIUM,98.37,2.58,52826.38,SELL NOW
2025-06-08 11:00:00,FPO_Nashik,Potato,27.45,65.86,1190,11.09,14,1500,1300.85,86.72,MEDIUM,17.88,3.55,21281.31,STORE
2025-06-08 12:00:00,FPO_Nashik,Onion,24.12,46.9,472,30.3,12,2000,690.84,34.54,LOW,33.01,2.75,15580.35,SELL NOW
2025-06-08 13:00:00,FPO_Nashik,Tomato,32.42,58.45,1981,35.07,11,2000,1651.94,82.6,MEDIUM,38.85,2.54,76963.94,STORE
2025-06-08 14:00:00,FPO_Indore,Apple,19.75,74.83,1660,99.18,4,1000,1000.0,100.0,LOW,104.84,2.94,174036.97,SELL NOW
2025-06-08 15:00:00,FPO_Nagpur,Cabbage,15.0,56.0,1101,19.96,13,1500,1247.43,83.16,LOW,31.89,3.11,35113.81,STORE
2025-06-08 16:00:00,FPO_Ahmedabad,Apple,35.77,64.74,238,107.05,2,1000,148.47,14.85,LOW,105.38,2.66,25079.62,SELL NOW
2025-06-08 17:00:00,FPO_Indore,Potato,29.48,79.68,881,26.2,8,2000,910.26,45.51,MEDIUM,27.0,2.4,23787.68,SELL NOW
2025-06-08 18:00:00,FPO_Indore,Onion,34.44,81.93,625,25.78,7,2500,696.59,27.86,MEDIUM,31.94,3.68,19963.15,STORE
2025-06-08 19:00:00,FPO_Ahmedabad,Mango,35.57,57.13,514,61.61,6,500,297.33,59.47,LOW,63.63,2.83,32704.56,SELL NOW
2025-06-08 20:00:00,FPO_Nashik,Cabbage,22.5,61.15,813,30.4,7,2000,794.6,39.73,LOW,30.59,2.21,24870.22,SELL NOW
2025-06-08 21:00:00,FPO_Lucknow,Onion,28.36,66.45,1732,25.48,12,1500,1500.0,100.0,MEDIUM,33.64,4.15,58256.82,STORE
2025-06-08 22:00:00,FPO_Ahmedabad,Apple,31.03,85.13,954,100.61,3,2500,906.81,36.27,LOW,92.48,4.03,88226.64,SELL NOW
2025-06-08 23:00:00,FPO_Nagpur,Mango,27.35,48.5,356,58.06,6,1500,370.13,24.68,LOW,66.7,4.6,23744.88,STORE
2025-06-09 00:00:00,FPO_Jaipur,Onion,26.13,70.4,1071,24.04,10,2000,1002.89,50.14,LOW,34.98,3.44,37461.08,STORE
2025-06-09 01:00:00,FPO_Surat,Tomato,26.72,65.83,976,28.83,14,2000,1124.65,56.23,MEDIUM,30.8,2.48,30065.58,SELL NOW
2025-06-09 02:00:00,FPO_Jaipur,Cabbage,34.5,51.54,456,27.16,7,500,355.63,71.13,LOW,23.58,4.52,10754.31,SELL NOW
2025-06-09 03:00:00,FPO_Karnal,Potato,26.45,83.56,1054,22.22,7,1500,1126.14,75.08,MEDIUM,26.11,2.48,27516.72,STORE
2025-06-09 04:00:00,FPO_Karnal,Onion,31.6,79.86,834,25.92,13,2500,1031.94,41.28,MEDIUM,31.33,3.79,26126.67,STORE
2025-06-09 05:00:00,FPO_Indore,Onion,30.08,88.07,655,40.5,13,500,500.0,100.0,HIGH,35.3,2.17,23121.53,SELL NOW
2025-06-09 06:00:00,FPO_Surat,Tomato,22.21,82.7,246,25.55,5,1500,516.65,34.44,LOW,28.96,3.7,7124.78,STORE
2025-06-09 07:00:00,FPO_Jaipur,Apple,29.81,65.15,1555,102.79,3,2000,957.37,47.87,LOW,115.54,4.44,179665.09,STORE
2025-06-09 08:00:00,FPO_Lucknow,Cabbage,18.77,74.29,209,29.04,2,500,71.38,14.28,LOW,38.35,3.39,8015.04,STORE
2025-06-09 09:00:00,FPO_Nashik,Cabbage,30.41,69.98,343,12.55,13,2000,686.78,34.34,MEDIUM,18.17,3.15,6231.56,STORE
2025-06-09 10:00:00,FPO_Nagpur,Potato,33.35,51.39,1654,26.15,7,1000,1000.0,100.0,LOW,31.19,4.98,51590.81,STORE
2025-06-09 11:00:00,FPO_Karnal,Onion,34.73,45.43,1375,30.04,4,1000,877.99,87.8,LOW,33.24,1.58,45703.93,STORE
2025-06-09 12:00:00,FPO_Lucknow,Mango,22.28,70.54,686,58.68,2,500,481.32,96.26,LOW,62.44,2.66,42832.69,SELL NOW
2025-06-09 13:00:00,FPO_Nagpur,Onion,24.78,66.45,1359,29.39,13,500,500.0,100.0,MEDIUM,31.91,4.72,43365.76,SELL NOW
2025-06-09 14:00:00,FPO_Nagpur,Potato,29.7,59.95,1810,24.91,8,1500,1275.28,85.02,LOW,28.94,3.75,52376.82,STORE
2025-06-09 15:00:00,FPO_Nashik,Onion,25.14,63.61,1249,18.59,2,2500,938.06,37.52,LOW,13.43,3.4,16772.8,SELL NOW
2025-06-09 16:00:00,FPO_Surat,Tomato,16.43,91.54,1230,28.16,6,2500,1234.51,49.38,LOW,20.34,3.73,25012.23,SELL NOW
2025-06-09 17:00:00,FPO_Indore,Onion,24.75,32.31,790,32.16,4,1000,644.23,64.42,LOW,31.4,2.63,24806.34,SELL NOW
2025-06-09 18:00:00,FPO_Jaipur,Onion,29.68,74.6,1238,40.81,9,1000,1000.0,100.0,MEDIUM,48.97,1.75,60620.61,STORE
2025-06-09 19:00:00,FPO_Nashik,Mango,34.41,77.64,1655,53.25,5,1000,1000.0,100.0,MEDIUM,59.22,2.46,98004.36,STORE
2025-06-09 20:00:00,FPO_Lucknow,Tomato,38.14,79.52,1098,30.22,4,2000,715.67,35.78,MEDIUM,37.45,2.68,41117.71,STORE
2025-06-09 21:00:00,FPO_Indore,Tomato,28.75,44.32,1623,25.58,8,2500,1297.79,51.91,LOW,29.06,3.18,47157.99,STORE
2025-06-09 22:00:00,FPO_Lucknow,Onion,31.4,60.6,406,32.42,3,500,195.78,39.16,LOW,41.5,2.88,16847.94,STORE
2025-06-09 23:00:00,FPO_Indore,Cabbage,33.76,59.85,1824,29.33,14,1000,1000.0,100.0,HIGH,39.0,3.32,71128.16,SELL NOW
2025-06-10 00:00:00,FPO_Surat,Mango,15.7,69.38,1832,56.32,13,1500,1500.0,100.0,MEDIUM,65.3,2.19,119625.59,STORE
2025-06-10 01:00:00,FPO_Karnal,Onion,21.88,48.06,1109,39.78,9,500,500.0,100.0,LOW,39.37,2.14,43657.73,SELL NOW
2025-06-10 02:00:00,FPO_Lucknow,Onion,28.62,70.68,1439,36.61,8,500,500.0,100.0,MEDIUM,39.88,2.73,57391.44,SELL NOW
2025-06-10 03:00:00,FPO_Nashik,Potato,37.34,51.73,1725,25.94,14,500,500.0,100.0,HIGH,26.62,3.16,45927.19,SELL NOW
2025-06-10 04:00:00,FPO_Indore,Potato,31.78,60.54,1682,20.22,12,2500,1294.37,51.77,MEDIUM,30.59,2.7,51454.99,STORE
2025-06-10 05:00:00,FPO_Indore,Cabbage,29.98,85.18,458,22.23,14,1000,727.36,72.74,HIGH,30.84,3.52,14125.22,SELL NOW
2025-06-10 06:00:00,FPO_Nagpur,Mango,26.63,77.63,1552,62.2,12,1500,1500.0,100.0,HIGH,67.48,2.59,104735.99,SELL NOW
2025-06-10 07:00:00,FPO_Nagpur,Apple,30.56,66.86,653,98.03,8,2000,765.42,38.27,LOW,104.47,2.12,68221.88,SELL NOW
2025-06-10 08:00:00,FPO_Ahmedabad,Potato,24.42,44.12,998,19.38,10,1500,1002.76,66.85,LOW,23.84,4.52,23792.69,STORE
2025-06-10 09:00:00,FPO_Lucknow,Apple,23.32,69.99,574,109.58,5,1500,713.03,47.54,LOW,107.91,2.2,61941.16,SELL NOW
2025-06-10 10:00:00,FPO_Nagpur,Tomato,23.84,70.99,663,30.74,1,1500,356.23,23.75,LOW,39.1,4.88,25922.35,STORE
2025-06-10 11:00:00,FPO_Ahmedabad,Potato,36.04,33.51,274,26.12,11,2000,366.15,18.31,LOW,39.21,4.96,10742.49,STORE
2025-06-10 12:00:00,FPO_Karnal,Potato,22.96,70.26,441,31.38,10,1500,671.32,44.75,LOW,36.91,3.94,16277.33,STORE
2025-06-10 13:00:00,FPO_Karnal,Mango,25.61,48.86,1240,60.42,13,1500,1397.9,93.19,LOW,62.81,3.26,77888.51,SELL NOW
2025-06-10 14:00:00,FPO_Nagpur,Cabbage,30.83,42.81,1912,21.84,9,1000,1000.0,100.0,LOW,21.2,4.28,40539.7,SELL NOW
2025-06-10 15:00:00,FPO_Lucknow,Apple,22.72,48.17,1482,94.65,2,1000,1000.0,100.0,LOW,96.36,4.56,142812.19,SELL NOW
2025-06-10 16:00:00,FPO_Indore,Potato,29.36,32.58,322,28.77,1,1000,276.54,27.65,LOW,25.4,3.98,8178.41,SELL NOW
2025-06-10 17:00:00,FPO_Jaipur,Potato,29.35,58.89,1534,20.14,6,500,500.0,100.0,LOW,18.56,1.86,28472.15,SELL NOW
2025-06-10 18:00:00,FPO_Surat,Mango,24.25,49.92,310,45.23,1,1500,145.32,9.69,LOW,47.39,1.51,14691.36,SELL NOW
2025-06-10 19:00:00,FPO_Lucknow,Mango,26.45,82.11,1479,46.69,10,2500,1307.84,52.31,MEDIUM,51.27,2.17,75833.41,SELL NOW
2025-06-10 20:00:00,FPO_Surat,Cabbage,22.34,59.61,433,17.62,10,2500,460.44,18.42,LOW,13.24,2.16,5735.07,SELL NOW
2025-06-10 21:00:00,FPO_Nashik,Apple,36.3,54.2,1167,98.12,13,2500,1039.87,41.59,MEDIUM,102.08,2.14,119131.0,SELL NOW
2025-06-10 22:00:00,FPO_Karnal,Tomato,29.55,41.11,696,26.87,10,2000,547.21,27.36,LOW,37.78,3.28,26294.9,STORE
2025-06-10 23:00:00,FPO_Nagpur,Cabbage,21.71,58.58,1263,27.63,7,1000,1000.0,100.0,LOW,32.81,3.32,41435.31,STORE
2025-06-11 00:00:00,FPO_Nagpur,Tomato,28.76,85.3,1345,22.32,14,1000,1000.0,100.0,HIGH,27.79,4.03,37380.22,SELL NOW
2025-06-11 01:00:00,FPO_Surat,Onion,29.03,88.21,1673,31.09,7,1000,1000.0,100.0,HIGH,36.12,2.21,60430.92,SELL NOW
2025-06-11 02:00:00,FPO_Indore,Potato,15.0,59.53,926,26.42,13,2000,1229.26,61.46,LOW,21.42,1.82,19833.74,SELL NOW
2025-06-11 03:00:00,FPO_Surat,Apple,36.04,63.96,1742,99.28,1,1500,1143.73,76.25,LOW,94.72,3.83,165002.24,SELL NOW
2025-06-11 04:00:00,FPO_Nashik,Cabbage,22.06,75.54,291,22.68,10,500,500.0,100.0,MEDIUM,28.67,3.19,8342.04,STORE
2025-06-11 05:00:00,FPO_Indore,Potato,40.54,49.62,1584,17.67,13,1000,1000.0,100.0,HIGH,24.22,3.83,38361.19,SELL NOW
2025-06-11 06:00:00,FPO_Nashik,Apple,32.77,70.54,1346,105.73,5,1500,1000.3,66.69,LOW,113.95,2.83,153381.74,SELL NOW
2025-06-11 07:00:00,FPO_Jaipur,Apple,21.24,95.0,536,93.15,3,2500,522.76,20.91,LOW,102.9,4.13,55155.21,STORE
2025-06-11 08:00:00,FPO_Karnal,Apple,26.11,76.48,1831,107.88,13,500,500.0,100.0,HIGH,108.3,3.89,198301.24,SELL NOW
2025-06-11 09:00:00,FPO_Nagpur,Potato,33.54,76.0,712,21.89,13,2500,921.8,36.87,MEDIUM,29.74,3.78,21175.77,STORE
2025-06-11 10:00:00,FPO_Nagpur,Cabbage,26.57,85.16,802,19.81,11,1500,793.52,52.9,MEDIUM,27.59,1.6,22128.14,STORE
2025-06-11 11:00:00,FPO_Jaipur,Mango,35.07,78.56,627,64.2,12,1500,732.26,48.82,HIGH,74.88,4.5,46952.81,SELL NOW
2025-06-11 12:00:00,FPO_Ahmedabad,Potato,25.74,61.21,1656,24.54,14,2500,1581.55,63.26,MEDIUM,35.56,2.82,58881.36,STORE
2025-06-11 13:00:00,FPO_Karnal,Apple,27.53,47.3,206,102.08,2,500,74.32,14.86,LOW,103.13,1.97,21244.83,SELL NOW
2025-06-11 14:00:00,FPO_Indore,Cabbage,33.7,63.0,319,28.52,11,2500,382.56,15.3,LOW,31.12,4.14,9928.04,SELL NOW
2025-06-11 15:00:00,FPO_Jaipur,Onion,31.62,50.45,586,30.81,5,2500,365.17,14.61,LOW,34.85,3.2,20421.62,STORE
2025-06-11 16:00:00,FPO_Indore,Tomato,22.45,60.77,1573,30.29,5,2500,1217.39,48.7,LOW,29.16,1.61,45865.79,SELL NOW
2025-06-11 17:00:00,FPO_Surat,Apple,30.6,51.93,840,106.8,2,500,500.0,100.0,LOW,115.34,4.24,96888.61,SELL NOW
2025-06-11 18:00:00,FPO_Lucknow,Onion,29.0,59.15,1914,31.01,6,2000,1507.98,75.4,LOW,32.95,3.02,63069.76,SELL NOW
2025-06-11 19:00:00,FPO_Nagpur,Mango,22.53,42.72,1321,64.1,7,500,500.0,100.0,LOW,72.94,4.14,96358.98,STORE
2025-06-11 20:00:00,FPO_Indore,Apple,19.66,54.6,1266,89.0,1,2500,941.35,37.65,LOW,99.57,4.14,126051.15,STORE
2025-06-11 21:00:00,FPO_Nashik,Onion,16.41,71.08,382,31.62,3,1000,243.1,24.31,LOW,33.21,1.85,12686.15,SELL NOW
2025-06-11 22:00:00,FPO_Indore,Apple,26.23,74.87,896,112.61,4,1000,812.44,81.24,LOW,106.89,3.65,95770.45,SELL NOW
2025-06-11 23:00:00,FPO_Lucknow,Potato,27.68,71.61,764,13.07,2,1500,508.32,33.89,LOW,15.92,2.76,12165.13,STORE
2025-06-12 00:00:00,FPO_Karnal,Cabbage,31.03,59.36,1963,35.0,10,2000,1411.66,70.58,LOW,44.69,3.41,87722.36,STORE
2025-06-12 01:00:00,FPO_Nagpur,Onion,32.92,66.87,1896,33.61,11,1500,1500.0,100.0,HIGH,43.23,1.81,81956.17,SELL NOW
2025-06-12 02:00:00,FPO_Surat,Cabbage,25.52,94.16,1458,16.51,5,1500,1218.94,81.26,MEDIUM,19.01,3.56,27719.01,STORE
2025-06-12 03:00:00,FPO_Jaipur,Potato,27.5,54.19,645,22.2,13,1000,905.28,90.53,MEDIUM,25.81,4.22,16648.43,STORE
2025-06-12 04:00:00,FPO_Surat,Potato,23.45,89.07,399,24.01,4,500,425.55,85.11,MEDIUM,26.25,4.95,10472.96,SELL NOW
2025-06-12 05:00:00,FPO_Lucknow,Cabbage,28.52,43.34,1147,29.56,11,1500,1031.82,68.79,LOW,29.59,2.62,33937.72,SELL NOW
2025-06-12 06:00:00,FPO_Nagpur,Onion,33.81,39.37,712,27.82,2,1500,200.33,13.36,LOW,22.25,2.04,15838.47,SELL NOW
2025-06-12 07:00:00,FPO_Indore,Cabbage,28.61,62.79,1749,28.48,11,2000,1677.46,83.87,MEDIUM,34.08,2.78,59604.92,STORE
2025-06-12 08:00:00,FPO_Karnal,Cabbage,34.98,64.44,1189,31.93,1,1000,587.49,58.75,LOW,32.51,1.57,38652.66,SELL NOW
2025-06-12 09:00:00,FPO_Ahmedabad,Tomato,33.71,48.04,412,32.43,8,500,341.21,68.24,LOW,36.51,2.93,15040.48,STORE
2025-06-12 10:00:00,FPO_Karnal,Onion,36.75,60.06,1601,35.97,2,2000,893.79,44.69,LOW,42.36,4.7,67811.29,STORE
2025-06-12 11:00:00,FPO_Ahmedabad,Tomato,28.78,71.04,745,25.77,4,500,500.0,100.0,LOW,33.29,2.18,24801.51,STORE
2025-06-12 12:00:00,FPO_Nashik,Apple,24.81,50.38,685,103.43,12,500,500.0,100.0,LOW,102.99,3.17,70545.28,SELL NOW
2025-06-12 13:00:00,FPO_Karnal,Cabbage,31.73,80.24,1584,36.5,10,1500,1474.32,98.29,HIGH,34.62,3.5,54830.65,SELL NOW
2025-06-12 14:00:00,FPO_Nagpur,Apple,25.76,81.88,367,94.6,5,2000,484.56,24.23,LOW,100.54,2.13,36899.48,SELL NOW
2025-06-12 15:00:00,FPO_Ahmedabad,Onion,31.54,83.68,1089,32.11,2,1500,627.55,41.84,LOW,38.42,2.66,41834.75,STORE
2025-06-12 16:00:00,FPO_Jaipur,Cabbage,24.02,51.38,1130,19.42,10,2500,1124.45,44.98,LOW,19.61,4.69,22155.98,SELL NOW
2025-06-12 17:00:00,FPO_Nagpur,Apple,23.03,53.33,1905,106.27,9,500,500.0,100.0,LOW,114.25,2.54,217641.14,SELL NOW
2025-06-12 18:00:00,FPO_Jaipur,Mango,35.3,62.41,1817,50.12,2,2000,1083.03,54.15,LOW,52.93,3.72,96165.65,SELL NOW
2025-06-12 19:00:00,FPO_Karnal,Potato,21.92,60.92,1627,19.16,6,1000,1000.0,100.0,LOW,18.44,1.98,30009.7,SELL NOW
2025-06-12 20:00:00,FPO_Jaipur,Cabbage,34.13,60.11,1027,36.53,7,1500,859.69,57.31,LOW,34.62,3.84,35553.83,SELL NOW
2025-06-12 21:00:00,FPO_Ahmedabad,Potato,31.52,76.34,336,19.53,6,2500,471.15,18.85,LOW,24.97,2.48,8389.28,STORE
2025-06-12 22:00:00,FPO_Nagpur,Tomato,28.57,74.18,1456,27.69,11,2500,1225.05,49.0,MEDIUM,31.9,2.31,46440.46,STORE
2025-06-12 23:00:00,FPO_Indore,Apple,16.64,51.88,314,106.23,11,2500,703.95,28.16,LOW,111.13,1.93,34895.23,SELL NOW
2025-06-13 00:00:00,FPO_Lucknow,Tomato,36.91,47.88,1475,27.31,12,1500,1169.72,77.98,MEDIUM,24.78,1.66,36545.88,SELL NOW
2025-06-13 01:00:00,FPO_Ahmedabad,Cabbage,22.39,46.41,1716,14.84,13,1000,1000.0,100.0,LOW,6.71,4.89,11517.96,SELL NOW
2025-06-13 02:00:00,FPO_Ahmedabad,Potato,33.72,51.81,1512,16.65,4,2000,850.51,42.53,LOW,22.7,2.95,34326.32,STORE
2025-06-13 03:00:00,FPO_Indore,Potato,23.85,77.69,1272,28.59,1,500,500.0,100.0,LOW,37.59,4.22,47820.29,STORE
